admission_ms_p95_max_across_repeats,admission_ms_total,admission_ratio,admitted_candidate_precision,admitted_predictions,all_safety_invariants_passed,authoritative_targets,baseline_authoritative_throughput_per_s,baseline_drained_wall_s,baseline_mean_exposed_wait_ms,baseline_p95_exposed_wait_ms,coarse_load_kill_switch_batches,conservative_drained_wall_benefit_fraction,conservative_net_latency_benefit_fraction,conservative_net_latency_benefit_ms_per_target,conservative_net_latency_benefit_ms_total,conservative_pattern_wall_s,conservative_runtime_overhead_ms_total,deadline_batches,deadline_expired_before_start,deadline_overrun_batches,deadline_skipped_predictions,exact_hits,execution_order_counterbalanced_ab_ba,max_queued_authoritative,max_realized_concurrency,max_speculative_pending,max_speculative_workers,mean_load_pressure,mean_shadow_price,net_interpretation,offered_concurrency,overlap_producing_hits,overlap_producing_target_coverage,pattern_authoritative_throughput_per_s,pattern_drained_wall_s,pattern_mean_exposed_wait_ms,pattern_p95_exposed_wait_ms,physical_call_amplification_vs_demand_only,physical_calls_started,policy,precomputed_runtime_ms_total,predictor_windows_evaluated,probability_candidates_evaluated,raw_net_latency_benefit_ms_per_target,raw_net_latency_benefit_ms_total,realized_exact_target_coverage,rejected_capacity,rejected_predictions,rejected_start_deadline,repetitions,requested_predictions,saved_speculative_service_ms,scenario,selected_probability_mean,selection_compute_ms_total,selection_considered,selection_precision,selection_selected,selection_selected_hits,speculative_started_precision,synthetic_prediction_lead_ms,synthetic_service_ms,visit_authoritative_reserve,visit_capacity,wasted_service_ms_per_authoritative_target,wasted_speculative_service_ms,workers,wrong_speculations_never_started,wrong_speculations_started
0.12793898349627852,5.19972201436758,1.0,0.22950819672131148,61,True,940,321.7335227857674,2.921672543976456,36.15689427267384,78.999717021361,0,-0.19394026657147437,-0.006767480729052657,-0.24469108521271457,-230.0096200999517,3.4883024959898075,547.194084,61,0,0,0,14,True,40,32,64,1,0.0,0.0,negative,32,14,0.014893617021276596,269.4720429437054,2.9485269759898074,35.819463991929105,77.11849600309506,1.05,987,confidence_global_reserved,539.77552,1360,6800,0.3374302807447322,317.1844639000483,0.014893617021276596,0,0,0,4,61,55.818521010223776,observed_nested_oof,0.2350156100086737,7.418564000000002,6800,0.22950819672131148,61,14,0.22950819672131148,2.5,5.0,1,2,0.3141446564188029,295.2959770336747,4,0,47
0.08177198469638824,0.5233454867266119,1.0,0.2,5,True,940,319.9878338166349,2.9376116860075854,36.480412488998944,78.23192898649722,49,-0.003341415566065154,0.006237013343144088,0.22752881945728667,213.87709028984946,2.947427467422266,14.236170470588236,61,0,0,0,1,True,40,32,64,1,7.7646647225797,0.17589583333333333,sign_unstable,32,1,0.0010638297872340426,318.92218227242637,2.934726866951678,36.23773880733891,78.69781594490632,1.004255319148936,944,utility_global_risk_limited,12.700600470588236,32,160,0.2426736816600401,228.1132607604377,0.0010638297872340426,0,0,0,4,5,3.597057017032057,observed_nested_oof,0.21502107025577316,1.53557,8,0.2,5,1,0.2,2.5,5.0,1,2,0.023988767110920968,22.54944108426571,4,0,4
11.90392201533541,244.9845170485787,0.10302547770700637,0.02472952086553323,647,True,940,320.7857885680876,2.930304376001004,62.65555506286043,135.09347999934107,0,-0.2800865015123809,-0.03763940077388744,-2.358317547721376,-2216.8184948580933,3.7510430770415457,524.0278420000001,42,565,31,0,16,True,59,64,64,2,0.0,0.0,negative,64,16,0.01702127659574468,250.59696214989341,3.230689929041546,64.45639618292223,137.33582600252703,1.0702127659574467,1006,rank5_sequential_unreserved,520.353148,1360,0,-1.8008411200618015,-1692.7906528580934,0.01702127659574468,0,5633,5633,4,6280,120.83813006756827,observed_nested_oof,0.08137978039415936,3.6746939999999997,6800,0.08535031847133757,6280,536,0.1951219512195122,2.5,5.0,0,2,0.9958060407525602,936.0576783074066,4,565,66
0.12793898349627852,3.712391830049455,1.0,0.047619047619047616,42,True,940,323.5170166496353,2.9055658639990725,62.09996504624909,135.19860699307173,0,-0.19179725674352918,-0.01613274691894925,-1.0018430197667312,-941.7324385807273,3.4628454260017367,533.6712160000001,42,0,0,0,2,True,58,64,64,1,0.0,0.0,negative,64,2,0.002127659574468085,271.4530636977755,2.942492278001737,62.53407272984561,135.24450198747218,1.0425531914893618,980,rank_budgeted_round_robin_reserved,520.353148,1360,0,-0.4341076835965183,-408.0612225807272,0.002127659574468085,0,0,0,4,42,7.25460599642247,observed_nested_oof,0.15269052507975886,13.318067999999998,6800,0.047619047619047616,42,2,0.047619047619047616,2.5,5.0,1,2,0.35546435417230937,334.1364929219708,4,0,40
0.12326997239142656,3.69607110042125,1.0,0.21428571428571427,42,True,940,323.492841241917,2.9057830040110275,62.09480569907216,135.0005580461584,0,-0.1966408218322077,-0.013353445218288046,-0.8291795862428005,-779.4288110682324,3.4771785619858173,545.771061,42,0,0,0,9,True,58,64,64,1,0.0,0.0,negative,64,9,0.009574468085106383,270.3341180911819,2.9374030419858173,62.343377773612836,135.94573800219223,1.0351063829787235,973,confidence_global_reserved,539.77552,1360,6800,-0.2485720745406728,-233.65775006823242,0.009574468085106383,0,0,0,4,42,35.610285005532205,observed_nested_oof,0.23529441234009857,5.995541,6800,0.21428571428571427,42,9,0.21428571428571427,2.5,5.0,1,2,0.3327598448525718,312.7942541614175,4,0,33
0.12072495883330703,0.5932488711550832,1.0,0.4,5,True,940,323.58967516805865,2.90491345099872,62.09705018975891,135.19842602545395,31,-0.011717650726606247,-0.007525140380753574,-0.46728901990863614,-439.251678714118,2.938952212208543,13.393857176470588,42,0,0,0,2,True,57,64,64,1,11.283362408222084,0.16531818181818184,negative,64,2,0.002127659574468085,319.8418797335991,2.9274422930320725,62.550090425437254,135.3388530551456,1.0031914893617022,943,utility_global_risk_limited,11.509919176470587,29,145,-0.4530402356783483,-425.8578215376474,0.002127659574468085,0,0,0,4,5,6.826649012509733,observed_nested_oof,0.22318593216147248,1.883938,6,0.4,5,2,0.4,2.5,5.0,1,2,0.017771830886324988,16.705521033145487,4,0,3
10.971406009048223,170.63327401410788,0.11712962962962963,0.02766798418972332,506,True,940,323.8787340208708,2.902320841909386,83.81603236757269,203.4735159832053,0,-0.25445298790634086,-0.03524229032764687,-2.9538689468094437,-2776.636810000877,3.6408250519960763,523.712129,32,450,28,1960,14,True,78,98,64,2,0.0,0.0,negative,128,14,0.014893617021276596,258.18323774844566,3.1204719039960764,86.21276075161617,203.9146670140326,1.0446808510638297,982,rank5_sequential_unreserved,520.353148,1360,0,-2.3967283840434863,-2252.924681000877,0.014893617021276596,0,3814,3814,4,4320,104.59919285494834,observed_nested_oof,0.08137978039415938,3.358981,6800,0.08535031847133757,6280,536,0.25,2.5,5.0,0,2,0.6874343520278071,646.1882909061387,4,450,42
0.12939103180542588,2.9208670021034777,1.0,0.0,32,True,940,323.50971610559895,2.9056314330082387,83.89551616502936,203.96527298726141,0,-0.19604671243640243,-0.019879172811998504,-1.6677734639964326,-1567.7070561566466,3.4752709230013767,533.243908,32,0,0,0,0,True,79,98,64,1,0.0,0.0,negative,128,0,0.0,270.48250937172406,2.954917775001377,84.9960088758343,204.40533000510186,1.0340425531914894,972,rank_budgeted_round_robin_reserved,520.353148,1360,0,-1.1004927108049432,-1034.4631481566466,0.0,0,0,0,4,32,0.0,observed_nested_oof,0.14588197896986216,12.89076,6800,0.0,32,0,0.0,2.5,5.0,1,2,0.38494595408221666,361.84919683728367,4,0,32
0.14244503108784556,3.0091741355136037,1.0,0.125,32,True,940,323.2343433640005,2.908106824965216,83.93726557025072,203.75102397520095,0,-0.19517822839816198,-0.012549749502422379,-1.0533916568249488,-990.188157415452,3.475705963054531,545.913929,32,0,0,0,4,True,79,98,64,1,0.0,0.0,negative,128,4,0.00425531914893617,270.44865417036203,2.9359304430545308,84.4098977281395,204.59560601739213,1.0297872340425531,968,confidence_global_reserved,539.77552,1360,6800,-0.47263215788877866,-444.27422841545194,0.00425531914893617,0,0,0,4,32,14.475219999440014,observed_nested_oof,0.24808870142646133,6.138409,6800,0.125,32,4,0.125,2.5,5.0,1,2,0.3536268957256478,332.40928198210895,4,0,28
0.00325602013617754,0.07670605555176735,0.0,0.0,0,True,940,323.7426320236399,2.9035409829230048,83.97568130842163,204.22860304825008,28,-0.0026033072435061393,0.0012999829804950709,0.10916695647642614,102.61693908784058,2.911099792195665,5.935538176470589,32,0,0,0,0,True,78,98,64,1,14.755655230694511,0.1875,no_op_timing_noise,128,0,0.0,322.9020188590015,2.9063370670191944,83.8601999496298,204.09832999575883,1.0,940,utility_global_risk_limited,4.762725176470589,12,60,0.1154813587918204,108.55247726431116,0.0,0,0,0,4,0,0.0,observed_nested_oof,0.0,1.172813,0,0.0,0,0,0.0,2.5,5.0,1,2,0.0,0.0,4,0,0
0.4408500390127301,407.2351661743596,1.0,0.0,6280,True,940,118.60186364661422,7.925676469982136,7.989163646979772,15.946808969601989,0,-0.5116542240170379,-0.3632812317475839,-2.9023132103078315,-2728.1744176893617,11.980882314040942,529.0768820000001,1360,3768,0,0,0,True,7,1,64,2,0.0,0.0,negative,1,0,0.0,78.45832847371943,11.460529166040942,10.328629110479094,18.220191006548703,3.6723404255319148,3452,rank5_sequential_unreserved,520.353148,1360,0,-2.339465463499321,-2199.0975356893614,0.0,0,0,0,4,6280,0.0,all_wrong_counterfactual,0.08137978039415945,8.723733999999997,6800,0.0,6280,0,0.0,2.5,5.0,0,2,15.444970313655311,14518.272094835993,4,3768,2512
0.10982400272041559,100.77955480664968,1.0,0.0,1256,True,940,118.92983629049192,7.903819843020756,7.972363472304386,15.960283053573221,0,-0.34406854925695524,-0.17558212487426117,-1.399804518737147,-1315.8162476129182,10.623275669997243,545.5477030000001,1360,0,0,0,0,True,6,1,64,1,0.0,0.0,negative,1,0,0.0,88.48494844719058,10.102922521997243,8.791798094233023,16.351381957065314,2.3361702127659574,2196,rank_budgeted_round_robin_reserved,520.353148,1360,0,-0.8194346219286363,-770.268544612918,0.0,0,0,0,4,1256,0.0,all_wrong_counterfactual,0.14831398859666203,25.194555,6800,0.0,1256,0,0.0,2.5,5.0,1,2,7.223357950792985,6789.956473745406,4,0,1256
0.1084820250980556,81.96152409072965,1.0,0.0,1004,True,940,118.96586552684815,7.901426143012941,7.95949266572047,15.931190049741417,0,-0.29083294412877714,-0.17316567231085855,-1.378310898712833,-1295.612244790063,10.199421171001482,558.326643,1360,0,0,0,0,True,6,1,64,1,0.0,0.0,negative,1,0,0.0,92.16209275410296,9.659645651001483,8.743839050603516,16.367942036595196,2.068085106382979,1944,confidence_global_reserved,539.77552,1360,6800,-0.7843463848830459,-737.2856017900631,0.0,0,0,0,4,1004,0.0,all_wrong_counterfactual,0.16588710999548276,18.551122999999997,6800,0.0,1004,0,0.0,2.5,5.0,1,2,5.798683041382205,5450.762058899272,4,0,1004
0.08166197221726179,17.13967160321772,1.0,0.0,180,True,940,119.02459556733517,7.8975273599498905,7.960035109290596,15.908135974314064,0,-0.11266252620598505,-0.08946647313129406,-0.7121562672295045,-669.4268911957342,8.787282743102729,568.731084,1360,0,0,0,0,True,5,1,64,1,0.3308428236772533,0.022823529411764704,negative,1,0,0.0,106.97277275365018,8.24750722310273,8.067158308434994,15.929637011140585,1.1914893617021276,1120,utility_global_risk_limited,539.77552,1360,6800,-0.10712319914439812,-100.69580719573423,0.0,0,0,0,4,180,0.0,all_wrong_counterfactual,0.2265247500527667,28.955564000000003,184,0.0,180,0,0.0,2.5,5.0,1,2,1.0344641107293044,972.3962640855461,4,0,180
2.945744025055319,447.97906128223985,0.7941082802547771,0.0,4987,True,940,276.35226012819527,3.4014558070339262,13.681299087190208,31.94318903842941,0,-0.4278290989187901,-0.4118324361157637,-5.634402732305918,-5296.338568367562,4.856697579969337,525.3885720000001,182,4623,150,0,0,True,18,8,64,2,0.0,0.0,negative,8,0,0.0,193.54715514444996,4.336344431969337,18.756777806730167,36.270126001909375,1.3872340425531915,1304,rank5_sequential_unreserved,520.353148,1360,0,-5.07547871953996,-4770.949996367563,0.0,0,1293,1293,4,6280,0.0,all_wrong_counterfactual,0.08137978039415943,5.035423999999999,6800,0.0,6280,0,0.0,2.5,5.0,0,2,3.194463393772318,3002.795590145979,4,4623,364
0.11716899462044239,15.398597694002092,1.0,0.0,182,True,940,276.21920163174013,3.4030943339457735,13.691962697293034,31.874602020252496,0,-0.24115161217927975,-0.12217097999883327,-1.6727605008357584,-1572.394870785613,4.223756018974969,534.754851,182,0,0,0,0,True,17,8,64,1,0.0,0.0,negative,8,0,0.0,222.5507334649792,3.703402870974969,14.795835058767091,32.75576402666047,1.1936170212765957,1122,rank_budgeted_round_robin_reserved,520.353148,1360,0,-1.1038723614740562,-1037.6400197856128,0.0,0,0,0,4,182,0.0,all_wrong_counterfactual,0.14379722327058508,14.401702999999998,6800,0.0,182,0,0.0,2.5,5.0,1,2,1.0996933245010911,1033.7117250310257,4,0,182
0.11447304859757423,14.954767073504627,1.0,0.0,182,True,940,274.2208368562574,3.427894141001161,13.69494657054484,31.968156981747597,0,-0.2352240667036027,-0.12448478877919926,-1.7048125311766937,-1602.5237793060921,4.234217341076907,548.06195,182,0,0,0,0,True,17,8,64,1,0.0,0.0,negative,8,0,0.0,222.00088570817803,3.694441821076907,14.81671447406196,32.721018011216074,1.1936170212765957,1122,confidence_global_reserved,539.77552,1360,6800,-1.1217679035171193,-1054.461829306092,0.0,0,0,0,4,182,0.0,all_wrong_counterfactual,0.2151873076202454,8.28643,6800,0.0,182,0,0.0,2.5,5.0,1,2,1.1042716454075492,1038.0153466830961,4,0,182
0.0035370467230677605,0.8070787298493087,1.0,0.0,5,True,940,276.48580138263634,3.399812920950353,13.689723942537812,31.932901008985937,166,-0.008888096159527513,-0.0013948952573341847,-0.01909573100166023,-17.949987141560616,3.430030785116164,17.820940058823528,182,0,0,0,0,True,16,8,64,1,2.6026738522028983,0.1876414480139041,negative,8,0,0.0,274.0500184659903,3.4149488220573403,13.689861226668382,31.902935006655753,1.0053191489361701,945,utility_global_risk_limited,15.08196305882353,38,190,-0.00013728413057137042,-0.1290470827370882,0.0,0,0,0,4,5,0.0,all_wrong_counterfactual,0.2150210702557732,2.7389769999999993,5,0.0,5,0,0.0,2.5,5.0,1,2,0.029169370239461832,27.41920802509412,4,0,5
6.73092104261741,274.18316481634974,0.21019108280254778,0.0,1320,True,940,320.13431648236605,2.9362675339798443,36.38123310421237,78.13015900319442,0,-0.30646498744461353,-0.10987045629013492,-3.9972226815575747,-3757.38932066412,3.8361307269150036,523.91322,61,1198,48,0,0,True,42,32,64,2,0.0,0.0,negative,32,0,0.0,245.0385732177441,3.3157775789150037,39.82110129640824,82.42537605110556,1.1297872340425532,1062,rank5_sequential_unreserved,520.353148,1360,0,-3.4398681921958727,-3233.47610066412,0.0,0,4960,4960,4,6280,0.0,all_wrong_counterfactual,0.08137978039415938,3.560072,6800,0.0,6280,0,0.0,2.5,5.0,0,2,1.4103017808086773,1325.6836739601567,4,1198,122
0.11913204798474908,5.137172935064882,1.0,0.0,61,True,940,322.06989999668576,2.9186210819752887,36.14932589642852,78.26950901653618,0,-0.20196517856743476,-0.02661577898699308,-0.962142468588127,-904.4139204728394,3.5080809099671075,533.6092530000001,61,0,0,0,0,True,41,32,64,1,0.0,0.0,negative,32,0,0.0,267.95277079536163,2.9877277619671077,36.543798946931545,78.54060298996046,1.0648936170212766,1001,rank_budgeted_round_robin_reserved,520.353148,1360,0,-0.3944730505030206,-370.80466747283936,0.0,0,0,0,4,61,0.0,all_wrong_counterfactual,0.15178404800504353,13.256105,6800,0.0,61,0,0.0,2.5,5.0,1,2,0.41236445658216053,387.6225891872309,4,0,61
0.1644269796088338,5.5844810558483005,1.0,0.0,61,True,940,321.95541105687386,2.9196589580969885,36.161624961359266,78.67804996203631,0,-0.21378731345927876,-0.030048287158937634,-1.0865948909727303,-1021.3991975143665,3.5438450029658606,547.3702040000001,61,0,0,0,0,True,41,32,64,1,0.0,0.0,negative,32,0,0.0,265.24862097899586,3.0040694829658605,36.66591112467243,78.53970397263765,1.0648936170212766,1001,confidence_global_reserved,539.77552,1360,6800,-0.5042861633131558,-474.02899351436645,0.0,0,0,0,4,61,0.0,all_wrong_counterfactual,0.2350156100086737,7.594684,6800,0.0,61,0,0.0,2.5,5.0,1,2,0.43657192882358475,410.37761309416965,4,0,61
0.1195030054077506,0.6259190267883241,1.0,0.0,5,True,940,322.36381346450815,2.9159600449493155,36.09922588982451,78.16618797369301,49,-0.010813655567993201,-0.002631563813612816,-0.09499741655109709,-89.29757155803127,2.9474922325254274,14.507314470588236,61,0,0,0,0,True,40,32,64,1,7.7646647225797,0.17589583333333333,negative,32,0,0.0,318.91517461085994,2.9347916320548393,36.17878999310902,77.9397880542092,1.0053191489361701,945,utility_global_risk_limited,12.700600470588236,32,160,-0.07956410328451385,-74.79025708744302,0.0,0,0,0,4,5,0.0,all_wrong_counterfactual,0.21502107025577316,1.806714,8,0.0,5,0,0.0,2.5,5.0,1,2,0.03021827129835382,28.40517502045259,4,0,5
29.064841975923628,261.3733470789157,0.10509554140127389,0.0,660,True,940,324.111833552855,2.9002335079712793,61.94171611246891,134.7441149991937,0,-0.3125971889874141,-0.08236459356148856,-5.101804272104609,-4795.696015778332,3.8068383499702083,524.6033990000001,42,576,31,0,0,True,59,64,64,2,0.0,0.0,negative,64,0,0.0,246.92406495467722,3.2864852019702084,66.4854316622331,139.72797396127135,1.0893617021276596,1024,rank5_sequential_unreserved,520.353148,1360,0,-4.543715549764184,-4271.092616778333,0.0,0,5620,5620,4,6280,0.0,all_wrong_counterfactual,0.08137978039415936,4.2502510000000004,6800,0.0,6280,0,0.0,2.5,5.0,0,2,1.3628155849452943,1281.0466498485766,4,576,84
0.11765904491767287,3.714355989359319,1.0,0.0,42,True,940,324.20925348506603,2.8993620320688933,61.98185243479105,134.60683298762888,0,-0.19381158392944867,-0.016597598648856387,-1.0287499102253037,-967.0249156117856,3.4612919798890704,534.0339170000001,42,0,0,0,0,True,58,64,64,1,0.0,0.0,negative,64,0,0.0,271.5748932657584,2.9409388318890706,62.44248115671848,135.19242400070652,1.0446808510638297,982,rank_budgeted_round_robin_reserved,520.353148,1360,0,-0.4606287219274314,-432.99099861178547,0.0,0,0,0,4,42,0.0,all_wrong_counterfactual,0.15269052507975886,13.680769,6800,0.0,42,0,0.0,2.5,5.0,1,2,0.37120740855746764,348.9349640440196,4,0,42
